batch_size,elapsed,end_time,max_output_tokens,repeat,seed,start_time,path_run,peak_power[W],mean_power[W]
625,55.695932,2025-09-19 00:11:31.824183,1024,2,559951,2025-09-19 00:10:36.128251,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000665.parquet,3047.2844899412266,2774.6744062042617
900,79.334275,2025-09-19 00:12:53.158907,1024,0,559996,2025-09-19 00:11:33.824632,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000666.parquet,3040.7821903934546,2760.2149771807003
900,78.603206,2025-09-19 00:14:13.762478,1024,1,559996,2025-09-19 00:12:55.159272,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000667.parquet,3070.171009239049,2737.9509881649165
900,79.240355,2025-09-19 00:15:35.003288,1024,2,559996,2025-09-19 00:14:15.762933,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000668.parquet,3057.323566302462,2737.8065629908447
175,26.449881,2025-09-19 00:16:03.453650,1024,0,560899,2025-09-19 00:15:37.003769,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000669.parquet,3052.3475134408054,2535.8065628529866
175,25.245943,2025-09-19 00:16:30.700203,1024,1,560899,2025-09-19 00:16:05.454260,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000670.parquet,2745.6194404480893,2505.6390584645133
175,25.202091,2025-09-19 00:16:57.902632,1024,2,560899,2025-09-19 00:16:32.700541,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000671.parquet,2760.1612968950576,2492.6728156030103
800,71.537728,2025-09-19 00:18:11.440706,1024,0,562443,2025-09-19 00:16:59.902978,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000672.parquet,3059.649733615419,2764.3858107511273
800,70.105488,2025-09-19 00:19:23.546551,1024,1,562443,2025-09-19 00:18:13.441063,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000673.parquet,3071.9041194653655,2748.1127036244775
800,71.174788,2025-09-19 00:20:36.721824,1024,2,562443,2025-09-19 00:19:25.547036,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000674.parquet,3044.4299560143563,2726.5541409160446
800,70.701935,2025-09-19 00:21:49.424235,1024,0,563753,2025-09-19 00:20:38.722300,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000675.parquet,3053.679856853622,2778.6552040443325
800,68.544506,2025-09-19 00:22:59.969232,1024,1,563753,2025-09-19 00:21:51.424726,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000676.parquet,3069.8709363138487,2762.4286464633665
800,69.055635,2025-09-19 00:24:11.025307,1024,2,563753,2025-09-19 00:23:01.969672,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000677.parquet,3047.921797457714,2748.55339771688
150,25.67118,2025-09-19 00:24:38.696981,1024,0,565799,2025-09-19 00:24:13.025801,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000678.parquet,3063.398806131153,2491.4733714930844
150,24.691947,2025-09-19 00:25:05.389368,1024,1,565799,2025-09-19 00:24:40.697421,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000679.parquet,2648.957124241824,2456.7542888190774
150,24.538188,2025-09-19 00:25:31.927875,1024,2,565799,2025-09-19 00:25:07.389687,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000680.parquet,2662.59500036708,2455.0827753400563
875,50.574939,2025-09-19 00:26:24.503064,512,0,569154,2025-09-19 00:25:33.928125,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000681.parquet,3072.320909455399,2710.409438613533
875,46.999909,2025-09-19 00:27:13.503356,512,1,569154,2025-09-19 00:26:26.503447,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000682.parquet,3046.213870420355,2667.805231229649
875,47.10658,2025-09-19 00:28:02.610295,512,2,569154,2025-09-19 00:27:15.503715,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000683.parquet,3030.171619443285,2665.2230171377787
275,18.871785,2025-09-19 00:28:23.482568,512,0,573723,2025-09-19 00:28:04.610783,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000684.parquet,3065.391646093251,2761.9904634958643
275,16.128182,2025-09-19 00:28:41.611205,512,1,573723,2025-09-19 00:28:25.483023,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000685.parquet,2861.234139163084,2767.0404578179737
275,16.329589,2025-09-19 00:28:59.941194,512,2,573723,2025-09-19 00:28:43.611605,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000686.parquet,2865.240235966151,2762.3304669818435
125,12.685816,2025-09-19 00:29:14.627355,512,0,575883,2025-09-19 00:29:01.941539,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000687.parquet,2924.9956122321732,2504.832621800047
125,12.034261,2025-09-19 00:29:28.661977,512,1,575883,2025-09-19 00:29:16.627716,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000688.parquet,2625.1643802491676,2438.6752903541537
125,12.077506,2025-09-19 00:29:42.739721,512,2,575883,2025-09-19 00:29:30.662215,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000689.parquet,2625.480959692969,2468.536527495744
625,37.528189,2025-09-19 00:30:22.268172,512,0,576045,2025-09-19 00:29:44.739983,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000690.parquet,3055.980958867507,2778.391400318049
625,32.271317,2025-09-19 00:30:56.539783,512,1,576045,2025-09-19 00:30:24.268466,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000691.parquet,2889.692020729837,2724.2302347314744
625,32.323264,2025-09-19 00:31:30.863494,512,2,576045,2025-09-19 00:30:58.540230,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000692.parquet,2886.271913191756,2734.0444866676403
750,66.235475,2025-09-19 00:32:39.099378,1024,0,576275,2025-09-19 00:31:32.863903,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000693.parquet,3050.256563583379,2784.2804394102445
750,65.570103,2025-09-19 00:33:46.669934,1024,1,576275,2025-09-19 00:32:41.099831,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000694.parquet,3067.411209896509,2772.8501524496055
750,65.110779,2025-09-19 00:34:53.781163,1024,2,576275,2025-09-19 00:33:48.670384,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000695.parquet,3039.8493417864815,2772.7924322818176
125,24.518341,2025-09-19 00:35:20.299805,1024,0,577193,2025-09-19 00:34:55.781464,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000696.parquet,3044.5570839312736,2399.073623397919
125,23.243455,2025-09-19 00:35:45.543660,1024,1,577193,2025-09-19 00:35:22.300205,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000697.parquet,2618.3026032765656,2350.438076146809
125,23.669621,2025-09-19 00:36:11.213594,1024,2,577193,2025-09-19 00:35:47.543973,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000698.parquet,2629.315001477594,2389.5354378682505
250,30.33648,2025-09-19 00:36:43.550339,1024,0,580582,2025-09-19 00:36:13.213859,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000699.parquet,3065.958393484505,2708.8790369110025
250,28.38007,2025-09-19 00:37:13.930704,1024,1,580582,2025-09-19 00:36:45.550634,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000700.parquet,2843.9462016265047,2679.807108614398
250,28.666262,2025-09-19 00:37:44.597316,1024,2,580582,2025-09-19 00:37:15.931054,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000701.parquet,2895.7988744863696,2656.1567586455008
675,61.697779,2025-09-19 00:38:48.295484,1024,0,582557,2025-09-19 00:37:46.597705,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000702.parquet,3062.719749740723,2793.335131746414
675,58.441312,2025-09-19 00:39:48.737076,1024,1,582557,2025-09-19 00:38:50.295764,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000703.parquet,3054.4624891608482,2796.3487119451643
675,60.725795,2025-09-19 00:40:51.463315,1024,2,582557,2025-09-19 00:39:50.737520,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000704.parquet,3048.910886553591,2778.633822863479
875,79.726755,2025-09-19 00:42:13.190525,1024,0,583146,2025-09-19 00:40:53.463770,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000705.parquet,3058.433902735988,2744.631490729797
875,75.926191,2025-09-19 00:43:31.117200,1024,1,583146,2025-09-19 00:42:15.191009,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000706.parquet,3047.3073166666964,2763.262190323907
875,75.216794,2025-09-19 00:44:48.334384,1024,2,583146,2025-09-19 00:43:33.117590,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000707.parquet,3055.0538552306784,2746.263337527359
425,42.677056,2025-09-19 00:45:33.011842,1024,0,592589,2025-09-19 00:44:50.334786,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000708.parquet,3072.039180306361,2827.732498281318
425,39.07662,2025-09-19 00:46:14.088780,1024,1,592589,2025-09-19 00:45:35.012160,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000709.parquet,2915.4876010939774,2789.008219946866
425,39.136527,2025-09-19 00:46:55.225634,1024,2,592589,2025-09-19 00:46:16.089107,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000710.parquet,2927.381220641644,2789.2862297111765
925,82.085758,2025-09-19 00:48:19.311790,1024,0,598223,2025-09-19 00:46:57.226032,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000711.parquet,3064.8958447610144,2755.319908044233
925,79.058789,2025-09-19 00:49:40.370909,1024,1,598223,2025-09-19 00:48:21.312120,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000712.parquet,3056.5593517275747,2743.1109341217557
925,79.490012,2025-09-19 00:51:01.861422,1024,2,598223,2025-09-19 00:49:42.371410,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000713.parquet,3056.123200317833,2753.222055930595
875,79.434153,2025-09-19 00:52:23.295929,1024,0,600060,2025-09-19 00:51:03.861776,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000714.parquet,3095.8125328267784,2758.929346787331
875,77.241982,2025-09-19 00:53:42.538464,1024,1,600060,2025-09-19 00:52:25.296482,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000715.parquet,3060.2459090559983,2727.9254999486134
875,78.940671,2025-09-19 00:55:03.479655,1024,2,600060,2025-09-19 00:53:44.538984,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000716.parquet,3070.829514500077,2738.9436048463576
400,39.661564,2025-09-19 00:55:45.141616,1024,0,601473,2025-09-19 00:55:05.480052,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000717.parquet,3058.42751440135,2794.148338707268
400,37.07349,2025-09-19 00:56:24.215685,1024,1,601473,2025-09-19 00:55:47.142195,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000718.parquet,2926.2666664104077,2803.852927665739
400,36.641453,2025-09-19 00:57:02.857578,1024,2,601473,2025-09-19 00:56:26.216125,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000719.parquet,2950.1837866520195,2786.9330773852394
175,14.751827,2025-09-19 00:57:19.609811,512,0,603825,2025-09-19 00:57:04.857984,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000720.parquet,3065.512118075695,2661.5531226755916
175,13.386147,2025-09-19 00:57:34.996360,512,1,603825,2025-09-19 00:57:21.610213,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000721.parquet,2742.1322581217964,2603.9287242996998
175,13.264102,2025-09-19 00:57:50.260812,512,2,603825,2025-09-19 00:57:36.996710,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000722.parquet,2757.2799121431744,2585.7359839340147
500,45.825602,2025-09-19 00:58:38.086720,1024,0,612845,2025-09-19 00:57:52.261118,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000723.parquet,3058.698093455877,2838.5937403472826
500,43.269944,2025-09-19 00:59:23.356988,1024,1,612845,2025-09-19 00:58:40.087044,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000724.parquet,2903.8839548117558,2815.5282789775824
500,42.89814,2025-09-19 01:00:08.255465,1024,2,612845,2025-09-19 00:59:25.357325,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000725.parquet,2907.159419737334,2818.0158353899938
825,76.149683,2025-09-19 01:01:26.405546,1024,0,613329,2025-09-19 01:00:10.255863,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000726.parquet,3047.76577471286,2764.4616228118416
825,74.151647,2025-09-19 01:02:42.557629,1024,1,613329,2025-09-19 01:01:28.405982,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000727.parquet,3048.046640391516,2753.5783820159204
825,73.907591,2025-09-19 01:03:58.465692,1024,2,613329,2025-09-19 01:02:44.558101,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000728.parquet,3044.9297189583704,2749.8357457712514
25,9.722534,2025-09-19 01:04:10.188653,512,0,617841,2025-09-19 01:04:00.466119,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000729.parquet,2234.904683364341,2022.1968277963285
25,9.568267,2025-09-19 01:04:21.757535,512,1,617841,2025-09-19 01:04:12.189268,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000730.parquet,2112.745046221382,2005.2073572892284
25,9.56131,2025-09-19 01:04:33.319010,512,2,617841,2025-09-19 01:04:23.757700,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000731.parquet,2136.6275762379028,2023.2295145165267
350,21.927441,2025-09-19 01:04:57.246688,512,0,619736,2025-09-19 01:04:35.319247,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000732.parquet,3063.446617229644,2820.5933874035613
350,19.179049,2025-09-19 01:05:18.426003,512,1,619736,2025-09-19 01:04:59.246954,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000733.parquet,2909.140242121618,2788.5230908005565
350,19.690314,2025-09-19 01:05:40.116717,512,2,619736,2025-09-19 01:05:20.426403,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000734.parquet,2898.4071665982824,2752.858233874682
750,44.360528,2025-09-19 01:06:26.477638,512,0,630704,2025-09-19 01:05:42.117110,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000735.parquet,3053.984645800388,2729.7121978813443
750,39.92895,2025-09-19 01:07:08.406979,512,1,630704,2025-09-19 01:06:28.478029,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000736.parquet,3002.163157594727,2680.8994310084995
750,40.752328,2025-09-19 01:07:51.159776,512,2,630704,2025-09-19 01:07:10.407448,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000737.parquet,3041.707115145309,2658.3510603584236
